3492,Q628,LE COMTE Le Père Louis,Nouveaux mémoires sur l'état présent de la Chine : t. 2,1,1696,Ecrits non fictionnels,Ouvrage [texte imprimé],non renseigné,Textes d'auteurs français,homme,"releva qu' aprés toutes les ceremonies . Le deüil ordinaire est de trois ans , durant lesquels on ne peut exercer aucune charge publique . Desorte qu' un mandarin est obligé d' abandonner sa charge , et un ministre d' etat son employ , pour se retirer en sa maison , et pour donner tout ce temps à sa",douleur,". Si un pere est honoré comme une divinité aprés sa mort , il est obeï comme un roy durant sa vie dans sa famille , qu' il gouverne avec un pouvoir despotique ; maistre absolu non seulement de ses biens , qu' il donne à qui il luy plaist , mais encore de ses concubines et de ses enfans , dont il dispose"
16918,L355,BALZAC Honoré de,Correspondance : t. 2 : juin 1832-1835,1,1835,Ecrits non fictionnels,,non renseigné,,homme,"et ma conscience et ma force , elle est au-dessus de tout comme le ciel , comme le génie de la foi , de l' espérance ; je ne sais que devenir . Elle ignore son mal , mais elle sait trop qu' elle se meurt . Elle en est à prendre de la digitale pour atténuer la circulation du sang . Chaque jour est plein de",douleur,"pour moi , mais ce secret n' est à personne , ma douleur ne peut être comprise , elle est dans ma vie même . Au lieu de voir clair , d' être fort , je serais sans elle , dans l' ombre et sans courage . Qui a tué cette sublime créature ? Le chagrin , mon ami . Sa fille morte , sa fille folle , bien d' autres"
37394,E066,MERLE Robert,La Mort est mon Métier,2,1952,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,. Je le secouai avec fureur : - Qu' est -ce qui te parle de vivre ? Ça m' est bien égal qu' on me pende ! Mais je serais mort avec lui ! Avec mon chef ! Il aurait dit : «  C' est moi qui ai donné à Lang l' ordre de traiter les juifs !   » Et personne n' aurait eu rien à dire !... Je n' arrivai plus à parler . La,douleur,"et la honte m' étouffaient . Ni l' exode ni la débâcle ne m' avaient produit plus d' effet . Dans les jours qui suivirent , Georg commença à se plaindre que je fusse devenu «  encore plus silencieux qu' avant  » . En réalité , j' étais très préoccupé , parce que les crises que j' avais"
4733,S233,"LONGEPIERRE Hilaire-Bernard, baron de",Électre,1,1721,Ecrits fictionnels,,non renseigné,,homme,"accorder la mort ? moi , finir tes disgrâces ? Crois -tu donc ma vengeance et ma colère lasses Jusqu' à remplir tes voeux par un heureux trépas ? Je sais mieux mesurer la peine aux attentats : La mort est une grâce et non pas une peine . Je veux loin de la rompre appesantir la chaîne Et comblant tes",douleurs,"par de nouveaux tourments , Rouvrir , envenimer la plaie à tous moments . Je vais donc épargnant ta vue à ma colère , Te livrer pour jamais à l' assassin d' un frère ; Tout dégoûtant encore , tout fumant de son sang , Tu suivras cette main qui lui perça le flanc , Asservie à ses lois , à la vie"
20161,M324,DUMAS père Alexandre,Le Comte de Monte-Christo : t. 1,1,1846,Ecrits fictionnels,,non renseigné,,homme,"Teresa était une jeune fille frivole et coquette ; les broderies de la mousseline , les palmes de la ceinture , l' éclat du cachemire l' éblouissaient , le reflet des saphirs et des diamants la rendait folle . De son côté Luigi sentait naître en lui un sentiment inconnu : c' était comme une",douleur,"sourde , qui le mordait au coeur d' abord , et de là , toute frémissante , courait par ses veines et s' emparait de tout son corps ; il suivit des yeux les moindres mouvements de Teresa et de son cavalier . Lorsque leurs mains se touchaient il ressentait comme des éblouissements , ses artères"
10230,N449,LESPINASSE Julie de,Lettres à Condorcet (1773-1776),1,1776,Ecrits non fictionnels,,non renseigné,,femme,. Je ne sais si vous savez que m l' évêque de Lisieux vient au mois de janvier avec Mademoiselle D' Ussé . M D' Ussé est actuellement à Pont - Chartrain ; rien ne peut ralentir son goût pour aller . M De Pons se meurt ; cela me fâche pour M D' Ussé ; cet exemple est effrayant pour lui ; il est dans des,douleurs,affreuses et il a un courage de stoïcien . Vous savez par Madame Suard que son affaire n' est pas finie ; ses amis en sont sûrement plus affectés qu' elle . Vous ne sauriez assez aimer cette jeune femme : elle vous aime tendrement et elle est vraiment capable de sensibilité ; votre affection pour
12717,M857,GENLIS Mme de,Les Chevaliers du Cygne ou la Cour de Charlemagne : t. 1,1,1795,Ecrits fictionnels,,non renseigné,,femme,"lui -même à ses amis , à ses parens , dans son propre enclos , suivant l' usage du pays ; j' ai vu démolir sa maison . ô quelles larmes j' ai versées en voyant tomber ce toit hospitalier , sous lequel l' étranger , le voyageur et le pauvre furent toujours également accueillis ! ... enfin , j' ai la",douleur,de ne rencontrer que des ennemis de Vitikind . Sa gloire et son éloge ont retenti pendant trente ans à mes oreilles : tout ce pays étoit couvert de ses trophées et des monumens de ses victoires ; et maintenant je n' entends plus que la voix de la haine et de la calomnie ... et je suis forcé de me
160,Q769,SCUDÉRY Georges de,"Alaric, ou Rome vaincue",1,1654,Ecrits fictionnels,,non renseigné,,homme,"s' esclaircit ; et l' oeil de l' univers , pour la premiere fois , voit ces lieux descouvers . Mais pendant qu' Alaric fait avancer l' ouvrage , redoublant de ses gents la force et le courage , et que sa voix en donne , à ceux qui n' en ont pas , l' invisible Rigilde , observe tous ses pas . Il voit avec",douleur,", la forest esclaircie ; il entend l' aigre bruit , de la mordante scie , qui separe les troncs , de leurs plus gros rameaux , et ces objets pour luy , sont des tourments nouveaux . Enfin il se resoud d' opposer sa science , et l' effort de l' enfer , à cette diligence : et pour mettre à l' instant la troupe"
3170,Q657,MABILLON Jean,"Traité des études monastiques, divisé en trois parties",1,1691,non renseigné,,non renseigné,,homme,", entr' autres un certain legendaire imprimé depuis quelques années en françois , dont on devroit s' interdire la lecture , pour n' être pas obligé d' oublier des choses qu' il faut rejetter pour connoître la verité . C' est avec peine que je fais cette remarque , et on ne peut dire sans",douleur,", que des profanes ont esté plus exacts à écrire les vies des payens , que plusieurs chrétiens ne le sont à écrire les vies de nos saints . C' est ce que Melchior Canus n' a pas craint d' assurer de Diogene Laërce à l' égard des vies des anciens philosophes , et de Suetone pour les empereurs ."
23466,R837,SAND George,Le Marquis de Villemer,1,1864,Ecrits fictionnels,,non renseigné,,femme,", il lui fut dit très brièvement quelques mots de regret sur cet empêchement . Ce fut tout . Caroline au contraire fut choisie pour demoiselle de noces et comblée de présents par la future duchesse d' Aléria . Enfin le grand jour arriva , et pour la première fois depuis bien des années de",douleur,"et de misère , mademoiselle de Saint-Geneix , parée avec un goût exquis , même avec une certaine richesse , des dons de la mariée , parut dans tout l' éclat de sa beauté et de sa grâce . Elle fit une vive sensation , et tout le monde demanda d' où sortait cette ravissante inconnue . Diane"
3387,R233,SÉVIGNÉ (de) Mme,Correspondance : t. 3 : 1680-1696,1,1696,Ecrits non fictionnels,,non renseigné,,femme,"finir avec vous , et tâcher de les rendre bien solides pour moi . L' abbé Têtu est dans une insomnie qui fait tout craindre . Régis et Fédé ne voudraient pas répondre de la décadence entière de son esprit . Il se fait des points de fièvre des moindres choses ; il sent son état , et c' est une",douleur,". Il ne subsiste que par l' opium . On y mit l' autre jour par mégarde de l' ambre ; il en pensa véritablement mourir . Il tâche de se divertir , de se dissiper . Il cherche des spectacles . Nous voulons l' envoyer à Saint-Germain pour avoir le plaisir d' y voir établis le roi et la reine d' Angleterre"
22306,S618,HUGO Victor,Les Contemplations,1,1856,Ecrits fictionnels,,non renseigné,,homme,"Sur ce triste amas agité , Et de ces os il fait des hommes , Et nous nous levons et nous sommes , Et ce vent , c' est la liberté ! Ainsi s' accomplit la genèse Du grand rien d' où naît le grand tout . Dieu pensif dit : Je suis bien aise Que ce qui gisait soit debout . Le néant dit : J' étais souffrance ; La",douleur,"dit : Je suis la France ! Ô formidable vision ! Ainsi tombe le noir suaire ; Le désert devient ossuaire , Et l' ossuaire nation . X Tout est la mort , l' horreur , la guerre ; L' homme par l' ombre est éclipsé ; L' ouragan par toute la terre Court comme un enfant insensé . Il brise à l' hiver les"
11273,N347,LOAISEL DE TRÉOGATE Joseph de,Dolbreuse ou l'Homme du siècle ramené à la vérité par le sentiment de la raison : t. 2,1,1783,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"tous les tourmens que j' eus à souffrir , toutes les amertumes dont il fallut m' abreuver ; on ne veut pas des efforts au-dessus de l' homme . D' ailleurs , en retraçant le courage de mon épouse à son dernier moment , ce seroit affoiblir un si touchant tableau que d' y mêler le récit de mes",douleurs,". L' altération de ses traits , l' extrême pâleur de son visage , me firent pressentir quelque chose de funeste . Elle lutta quelque tems contre les premieres attaques du mal ; mais il fit des progrès rapides , et je la vis succomber tout - à - fait . Pendant quinze jours que dura sa maladie , je"
10162,Q469,MERCIER Louis-Sébastien,Jezennemours : roman dramatique : 1,1,1776,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"de me voir , et à moi celle de vous entendre ; si la maison où vous demeurez et les principes que vous y puisez ne vous captivoient pas entiérement ... mais c' en est fait ; que sert de nous tourmenter ? Adieu , ne nous voyons plus . Le voulez -vous , m' écriai -je dans un transport véhément de",douleur,", de colere et de tendresse ; me bannissez -vous ainsi pour jamais de votre présence ? ... dites , cruelle ? ... - oui , ajouta -t-elle d' une voix affoiblie et tremblante , oui , pour votre repos et pour le mien . Je jetai un cri comme quelqu ' un dont l' ame se déchire : elle me serra la main comme pour me"
1651,E465,LA FAYETTE Madame de,Zaïde,2,1670,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,femme,"des cris si douloureux , que les cœurs les plus durs en auraient été touchés . Faites en sorte , madame , dit -elle à Zaïde , que je ne voie point Consalve , je ne saurais supporter la vue d' un homme par qui Alamir a reçu la mort et qui lui a ôté ce qu' il préférait à sa vie . La violence de sa",douleur,"lui fit perdre la parole et la connaissance , et , comme sa santé était déjà fort affaiblie , on jugea aisément qu' elle était dans un grand péril . Le roi et la reine , avertis de son mal , vinrent la voir et envoyèrent quérir tous ceux qui la pouvaient soulager . Après cinq ou six heures d'"
16631,M654,SAINTE-BEUVE Charles,Volupté : t. 2,1,1834,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"que le marquis et nous tous nous courions par suite de cette conspiration découverte et des rigueurs menaçantes . Au lieu des tristesses sans cause , ou dont on se croit la cause prochaine , au lieu des flottantes rêveries où l'on dessine ses visions comme dans les nuages , elle m' offrait une",douleur,", une inquiétude bien réelle et positive ; et elle l' étalait naïvement . Mais l' amour humain , qui se dit dévoué , est si injuste et à son tour si préoccupé de lui -même , que je lui en voulais , à elle , de sa préoccupation et de son effroi . Qu' avais -je à lui reprocher pourtant , à ce"
33005,K559,CLAUDEL Paul,Le Soulier de satin,2,1929,Ecrits fictionnels,,non renseigné,,homme,"dans la seconde de la conception : c' est ce que je sers à manifester . Je la dessine avec mes eaux où elle baigne . Cette crise , cette sortie désespérée tout à coup , et tout à coup ce relâchement affreux , cet abîme , ce vide où elle était qu' elle me laisse ! Regardez -la à genoux , cette",douleur,"de femme ensevelie dans la lumière ! Cela n' aurait pas commencé si je ne l' avais baisée dans le milieu du coeur . Cela a commencé par ces grandes larmes , pareilles aux nausées de l' agonie , qui naissent au-dessous de la pensée , au fond de l' être profondément entaillé , l' âme qui veut"
34770,K673,BERNANOS Georges,Nouvelle histoire de Mouchette,2,1937,Ecrits fictionnels,,non renseigné,,homme,"aux maladies chroniques dans lesquelles ils reconnaissent une misère de plus , aussi fatale que les autres , à quoi les médecins ne peuvent rien . La vieille femme a pensé comme eux jadis , elle a résisté longtemps . Aujourd'hui , elle n' est pas à bout de patience , non . Elle a peur . Cette",douleur,"au bras , à l' épaule , elle la supporterait peut-être . La retrouver , toujours , après de brefs répits , toujours si semblable à elle -même , tantôt brutale , tantôt sournoise , commence à lui inspirer une espèce d' horreur craintive , qui la ramène peu à peu à l' enfance . Oh ! Elle n'"
16326,M668,BALZAC Honoré de,Eugénie Grandet,1,1833,Ecrits fictionnels,,non renseigné,,homme,"et sa mère avaient brusquement repris leurs places et travaillaient d' une main tremblante après s' être essuyé les yeux . Mais ce jeune homme n' est bon à rien , il s' occupe plus des morts que de l' argent .   » Eugénie frissonna en entendant son père s' exprimant ainsi sur la plus sainte des",douleurs,". Dès ce moment , elle commença à juger son père . Quoique assourdis , les sanglots de Charles retentissaient dans cette sonore maison ; et sa plainte profonde , qui semblait sortir de dessous terre , ne cessa que vers le soir , après s' être graduellement affaiblie . «  Pauvre jeune homme !"
9165,N462,BELLOY Pierre Laurent de,Gabrielle de Vergy,1,1770,Ecrits fictionnels,,non renseigné,,homme,"forçant la nature , Son courage l' a fait survivre à sa blessure , Baigné des pleurs du Roi qui recueillait les siens , J' entendais ses regards qui vous nommaient aux miens . Que Raoul était grand , pleuré par un tel Maître ! Le Roi , qui le pleurait , était plus grand peut-être . À travers mes",douleurs,", quel spectacle pour moi ! L' amitié sur le trône et dans le coeur d' un Roi ! -  Enfin nous restons seuls : plein du soin qui vous touche , Son ame en liberté vient alors sur sa bouche . Quels regrets ! quels transports ! quels étranges adieux ! Je crois le voir , Madame , il est devant mes yeux . """
11254,N347,LOAISEL DE TRÉOGATE Joseph de,Dolbreuse ou l'Homme du siècle ramené à la vérité par le sentiment de la raison : t. 2,1,1783,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,", suspendoit mes ennuis ; je voyois le noble , le magnanime comte de ... excuser son épouse infortunée , sa générosité plaider ma cause auprès d' elle , tous les deux me plaindre , me pardonner . Je voyois ma femme m' ouvrir les bras , oublier tout , me presser sur son sein , effacer en moi la",douleur,"avec les larmes du plaisir . Mais un transport furieux détruisoit soudain l' illusion , et ma main déchiroit l' écrit tendre et funeste où ma plume avoit tracé longuement le tableau de mon repentir . J' étois dans cette situation , quand la lettre suivante me fut remise . "" viens voir s'"
21598,S662,NERVAL Gérard de,Voyage en Orient,1,1851,Ecrits non fictionnels,,non renseigné,,homme,"m' écriai -je du moins leur vie sera courte et l' âme brisera le corps . «  - Non , car ils nourriront l' espérance , toujours déçue , ravivée sans cesse , et plus ils travailleront à la sueur de leur front , plus les hommes seront ingrats . Ils donneront toutes les joies et recevront toutes les",douleurs,"le fardeau de labeurs dont j' ai chargé la race d' Adam s' appesantira sur leurs épaules la pauvreté les suivra , la famille sera pour eux compagne de la faim . Complaisants ou rebelles , ils seront constamment avilis , ils travailleront pour tous , et dépenseront en vain le génie , l'"
19823,S406,SUE Eugène,Le Juif errant,1,1845,Ecrits fictionnels,,non renseigné,,homme,"y a quelquefois des rapprochements étranges ? — Que voulez -vous dire , monsieur ? — Pendant que je venais vous avertir qu' on vous trahissait d' une manière infâme ... moi -même ... je ... Rodin s' interrompit comme s' il eût été vaincu par une vive émotion , sa physionomie exprima une",douleur,"si accablante que M. Hardy lui dit avec intérêt : — Qu' avez -vous , monsieur ?... — Pardon , reprit Rodin en souriant avec amertume . Grâce aux religieux conseils de l' angélique abbé Gabriel , je suis parvenu à comprendre la résignation ; pourtant , parfois encore , à de certains"
14627,K775,CONSTANT Benjamin,Journaux intimes,1,1816,non renseigné,,non renseigné,,homme,"se troubler , des mots oubliés , les caractères à peine tracés , la mort est partout , et pourtant il est encore occupé d' elle à chaque ligne . Il pense à ses intérêts les plus fugitifs , à toutes ses peines d' imagination . Elle est dans une douleur beaucoup plus amère que hier . Cette",douleur,"ne peut qu' augmenter . Elle attend en quelque sorte le calme pour se montrer tout entière . Causé avec Schlegel sur la philosophie et la perfectibilité . Schlegel est l' un des disciples , ou pour mieux dire , des coryphées de Schelling . Il a de grandes connaissances littéraires , de l'"
40372,R205,CARDINAL Marie,Les mots pour le dire,2,1975,Ecrits fictionnels,,non renseigné,,femme,"! Tout à l' heure , l' agent , devant ma voiture , je lui aurais volontiers cassé la figure et , quand j' ai compris qu' il me mettrait une contravention quoi qu' il arrive , ma gorge s' est serrée , puis elle s' est durcie en une boule douloureuse . Les larmes ont commencé à couler pour que ma",douleur,"soit supportable , j' avais refoulé ma rage alors que je ne savais même pas qu' elle était en moi . Cette révélation soudaine de ma violence est , je pense , le moment le plus important de ma psychanalyse . Sous ce nouvel éclairage tout devenait plus cohérent . J' ai eu la certitude que cette"
534,Q655,CHAPELAIN Jean,La Pucelle ou la France délivrée,1,1656,Ecrits fictionnels,,non renseigné,,homme,", nous avons trop vescu , ne pas vaincre aujourd' huy , c' est demeurer vaincu . L' orgueilleux confondu , par la juste response , la prend pour son arrest , que son roy luy prononce , ne luy replique rien ; mais deplore son sort , et , se croyant perdu , se resout à la mort . Ah ! Trop grande est , dit -il , la",douleur,"qui te presse ; il faut , par ton trespas , dementir la traistresse , il faut que , par ton sang , ton roy desabusé , reconnoisse qu' à tort elle t' a mesprisé . à ce point t' a reduit l' insolente Pucelle , que , par ta seule mort , tu te peux venger d' elle ; va donques t' en venger , en cherchant à mourir ,"
33948,L676,VAN DER MEERSCH Maxence,Invasion 14,2,1935,Ecrits fictionnels,,non renseigné,,homme,". Trompe - La - Mort devint pour lui meilleur , manifesta une espèce de pitié , et peut-être de repentir ... tout cela baignait Decraemer d' une immense sérénité . Il atteignait une élévation , une exaltation qui donnaient à l' abbé le vertige et l' inquiétaient . Il appelait la",douleur,", l' invoquait comme le pain de vie . Son carnet de pensées journalières reflétait son mysticisme , empruntait à l' imitation ces invocations qui dépassent l' homme : "" je vous rends grâce , seigneur , de ce que vous ne m' avez point épargné les maux et de ce qu' au contraire vous m' avez"
13214,P637,GEOFFROY Étienne-Louis,Manuel de médecine pratique,1,1800,non renseigné,,sciences et techniques,,homme,"âcre et rongeante , qui agrandit de jour en jour cette ouverture . Enfin , l' ulcère devient plus considérable , ses bords se renversent , se durcissent , et de son fonds pullulent des chairs molles et fongueuses . Quant au cancer interne , on ne peut connoître son existence que par les",douleurs,"aiguës et opiniâtres , que rien ne peut calmer , et qui surviennent à un squirrhe intérieur , auparavant indolent . Cette maladie est des plus terribles ; le cancer intérieur est toujours incurable et mortel , le médecin ne peut que travailler à modérer et à calmer les vives douleurs qu'"
27629,S523,VERNE Jules,Le Château des Carpathes,1,1892,Ecrits fictionnels,,non renseigné,,homme,"du jeune comte , lequel , étant très brave et très résolu , accomplit de véritables prouesses en ces rudes exercices . La comtesse de Télek mourut , quand son fils avait à peine quinze ans , et il n' en comptait pas vingt et un , lorsque le comte périt dans un accident de chasse . La",douleur,"du jeune Franz fut extrême . Comme il avait pleuré sa mère , il pleura son père . L' un et l' autre venaient de lui être enlevés en peu d' années . Toute sa tendresse , tout ce que son coeur renfermait d' affectueux élans , s' était jusqu' alors concentré dans cet amour filial , qui peut"
34891,K555,VALÉRY Paul,Variété IV,2,1938,non renseigné,,critique littéraire,,homme,"par là même , comme par sa toute-puissance démontrée , à l' amour passionné , à la foi , à quelqu'une de ces possessions mystérieuses qui mènent l' homme où il ne savait point qu' il pouvait aller , - au delà de soi -même . Le sentiment de la patrie est peut-être de la nature d' une",douleur,", d' une sensation rare et singulière , dont nous avons vu , en 1914 , les plus froids , les plus philosophes , les plus libres d' esprit être saisis et bouleversés . Mais encore , ce sentiment national s' accommode aisément chez nous d' un sentiment de l' humanité . Tout Français se sent homme ;"
11034,N354,BARRUEL Augustin,Les Helviennes ou Lettres provinciales philosophiques : t. 3,1,1781,Ecrits non fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"temps , et surtout si je crois ce que vous m' enseignez , que mon devoir unique est de me rendre heureux dans cette vie , tous mes efforts et toutes mes pensées tendront essentiellement à ce que je pourrai appeler le bonheur de ce monde , à satisfaire mes désirs , à suivre mes penchans , à fuir la",douleur,", à chercher le plaisir et l' aisance , à jouir de tout ce qui me flatte , à ne laisser enfin rien échapper d' un bonheur qui fuit comme le temps , et que l' éternité ne réparera pas . Si la terre pour moi n' est au contraire qu' un séjour d' épreuve , et qu' un lieu de passage ; si je ne suis ici qu' un"
27696,L588,ZOLA Émile,Le Docteur Pascal,1,1893,Ecrits fictionnels,,non renseigné,,homme,"nouvelle que Saccard déployait , avaient achevé de le terrifier . Il connaissait bien ce dévoreur de millions , il tremblait en le retrouvant empressé autour de lui , bonhomme , avec son ricanement amical . N' allait -il pas être mangé , s' il restait un jour à sa merci , lié par ces",douleurs,"qui lui envahissaient les jambes . Et une telle peur de la solitude l' avait pris , qu' il venait de céder enfin à l' idée de revoir son fils . Si le petit lui semblait doux , intelligent , bien portant , pourquoi ne l' amènerait -il pas ? Cela lui donnerait un compagnon , un héritier qui le"
4278,Q327,CHALLES Robert,"Les Illustres Françoises : histoires véritables (par Chasles, Robert)",2,1713,Ecrits fictionnels,,non renseigné,,homme,"je ne vous porte point d' envie . Les troubles d' ici bas sont pires que la mort . Si du fonds du néant j' avois pû les connoître , et que Dieu m' eût laissé le maître de mon sort , je n' aurois jamais voulu naître . Tous les jours exposez à de nouveaux malheurs ; tous les jours exposez aux nouvelles",douleurs,"d' un corps sujet à pourriture ; se sentir de chagrin dévorer jusqu' aux os ; voilà , foibles mortels , votre vive peinture ; ce n' est point en vivant qu' on trouve du repos . Contre tous ces malheurs la mort m' ouvre un azile , je m' y jette l' esprit tranquille . Je ne reconnois point d' horreur dans"
29710,L346,MILOSZ Oscar,L'Amoureuse initiation,2,1910,Ecrits fictionnels,,non renseigné,,homme,"enfin , ô amour ! Que votre présence est douce ! Et que votre ombre au long de mon ombre est terrible ! Avant notre rencontre vous ne m' étiez qu' un Dieu , un pauvre Dieu personnel ; un Dieu dans le ciel et une crainte au coeur de l' homme ; et vous voici vous -même enfin , et vous voici amour , amour et",douleur,"! Oui , douleur ; ah ! Certes oui ! Douleur ; car vous vous êtes dévêtu de votre mystère . Vous passiez la raison en ces vieux jours de votre divinité ; vous étiez inimaginable ; votre nom était infini ; la date de votre venue était futur . "" et maintenant vous êtes là , près de moi , vous l'"
13227,P637,GEOFFROY Étienne-Louis,Manuel de médecine pratique,1,1800,non renseigné,,sciences et techniques,,homme,"sur une pinte . On peut donner également pour tisanne , soit du petit-lait , soit une légère émulsion . Enfin on joindra à ces précautions l' usage de lavemens émolliens . Outre ces remèdes , on prescrira un régime plus ou moins strict , suivant la gravité de la maladie ; s' il y a des",douleurs,"et de la fièvre , on ne donnera que du bouillon de veau ou de volaille ; s' il n' y en a pas , on peut donner des potages , de la crême de riz , et autres farineux . Souvent avec ces premiers remèdes , l' accident cesse , s' il est léger et sans fièvre . Mais quand les douleurs sont vives , et qu' elles ne"
1088,S860,BOSSUET Jacques-Bénigne,"Sermon du mauvais Riche (Carême du Louvre, 1662)",1,1662,non renseigné,,non renseigné,,homme,", mais que chaque petite partie attire une affection particulière : ce qui fait que nous voyons ordinairement que l' âme n' a pas moins d' attache , que la perte n' est pas moins sensible , dans l' abondance que dans la disette . Il en est comme des cheveux , qui font toujours sentir la même",douleur,", soit qu' on les arrache d' une tête chauve , soit qu' on les tire d' une belle tête qui en est couverte : on sent toujours la même douleur , à cause que , chaque cheveu ayant sa racine propre , la violence est toujours égale . Ainsi , chaque petite parcelle du bien que nous possédons tenant dans le"
30995,R905,LOTI Pierre,Suprêmes visions d'Orient : fragments de journal intime,1,1921,Ecrits non fictionnels,,non renseigné,,homme,"lieues sans apercevoir une créature humaine . çà et là des carcasses de bêtes , des compagnies de corbeaux . De loin en loin des amas de pierres , des enchevêtrements de petits murs en ruine : c' est ce qui reste des villages . Si l'on s' approche parfois , une figure craintive , contractée de",douleur,", surgit des décombres - quelque rescapé des grands massacres qui s' abrite sous un toit de branches dans ce qui fut sa maison . De ces villages fantômes je détaillerai un quelconque : Haousa , par exemple , où je me suis arrêté une demi-heure . Mais il y en a des centaines et des milliers d'"
37300,K652,GIDE André,Et nunc manet in te,2,1951,non renseigné,,non renseigné,,homme,"de mon humeur , l' occupation de mes journées ... je souffre comme si elle avait tué notre enfant . Oh ! Je ne supporte pas qu' on l' accuse . C' est là l' extrémité de la pointe . Toute la nuit je l' ai sentie s' enfoncer dans mon coeur . 24 . pris de l' aspirine pour tâcher de dormir . Mais la",douleur,"me réveille au milieu de la nuit et alors je crois que je deviens fou . - c' était ce que j' avais de plus précieux au monde ... m' a -t-elle dit . "" après ton départ , lorsque je me suis retrouvée toute seule dans la grande maison que tu abandonnais , sans personne sur qui m' appuyer , sans plus"
30425,E052,ROUSSEL Raymond,Locus Solus,2,1914,Ecrits fictionnels,Ouvrage [texte imprimé],littérature,Textes d'auteurs français,homme,"plus tard . Ayant racheté son château , Roland , riche à nouveau , se mit à bénir les étranges circonstances de son désastre , sans lesquelles jamais il n' eût fait sa découverte immortelle . Seul , en effet , un mouvement de tête d' une fantastique brusquerie parvenait à provoquer la",douleur,"de nuque . Or , pour déterminer fortuitement pareille fougue , il ne fallait rien moins que l' annonce brutale , faite à une âme sereine , d' une ruine complète et sans recours . Par un bizarre enchaînement de faits , la perception du monosyllabe cob avait , d' un seul coup , plongé Roland ,"
7642,N628,PALISSOT DE MONTENOY Charles,Les Philosophes,1,1760,Ecrits fictionnels,,non renseigné,,homme,"une foi promise à mon ardeur , On m' apprend qu' un rival , jaloux de mon bonheur , Ose me disputer le seul bien où j' aspire , Qu' avec lui , contre moi , votre mere conspire . Ah ! rassurez du moins mon coeur désesperé . ROSALIE . Doutez -vous que le mien en soit moins pénétré ? Je vois avec",douleur,"ce changement extrême , Je souffre autant que vous ; mais enfin je vous aime . À ce titre du moins quelque espoir m' est permis . Qui pourrait résister à deux amans unis ? Ma mere vous aimait . En vous voyant , peut-être , Dans son coeur combattu , l' amitié va renaître . Sur ce coeur autrefois j'"
14592,C055,RAYNOUARD François-Just-Marie,Recherches sur l'origine et la formation de la langue romane,1,1816,Ecrits non fictionnels,,linguistique,,homme,"Qu' il transmettait les lettres outre de la mer . (3) Pourtant une frange qui vers la terre pend … Et envers Dieu était tout son attachement … Et envers Dieu ne tourne sa volonté . Poeme sur Boece . (4) « Devers midi , devers orient . » Gall . Christ . t .1 . (5) « Je ne pense qu' auprès une autre",douleur,lui demeure . » Poeme sur Boece . (6) « En cela que il me pareillement faira . » Serm . de 842 (1) Quelques-uns s' en retournent a bas en arrière . Poeme sur Boece . (2) « De ce jour en avant . » Serment de 842 . (3) Qui en l' échelle tant bien ont leurs degrés . (4) Qui lui louaient derrière aux jours
36972,L787,VUILLEMIN Jules,Essai sur la signification de la mort,2,1949,non renseigné,,philosophie,,homme,"se réduit -elle à un dérèglement de la conscience , en nous rendant naïvement au comportement automatique de la douleur ? Ou même si elle subit le contre-coup des mouvements physiques qu' elle déclanche , ne contient -elle pas la conscience d' un dérèglement , creusant ainsi entre la",douleur,"et elle -même un abîme , l' abîme qui sépare l' homme de l' animal et la vie psychologique de la vie organique ? Dans le premier cas , rien ne distinguerait l' aliénation dans laquelle nous projette l' émotion de l' état d' innocence dans lequel se maintiennent le "" psychisme "" animal et la"
16697,M356,LAMENNAIS Félicité de,Les Paroles d'un croyant,1,1834,non renseigné,,religion,,homme,"dans ce dénuement . Et il y avoit dans sa voix une douceur et une tendresse inexprimables . Et la femme à cheveux blancs répondit : ma fille , Dieu est le maître : ce qu' il fait est bien fait . Ayant dit ces mots , elle se tut un peu de temps ; ensuite elle reprit : quand je perdis votre père , ce fut une",douleur,"que je crus sans consolation : cependant vous me restiez ; mais je ne sentois qu' une chose alors . Depuis j' ai pensé que s' il vivoit et qu' il nous vît en cette détresse , son âme se briseroit ; et j' ai reconnu que Dieu avoit été bon envers lui . La jeune fille ne répondit rien , mais elle baissa"
